Date,y_true,y_pred,Store
2015-07-02,6099,6464.4194,986
2015-07-03,5753,6375.636,986
2015-07-04,3850,4293.398,986
2015-07-05,0,157.61023,986
2015-07-06,5131,4534.9004,986
2015-07-07,3745,4318.0347,986
2015-07-08,4215,4217.913,986
2015-07-09,4075,4106.246,986
2015-07-10,4030,4586.1846,986
2015-07-11,4415,4065.9836,986
2015-07-12,0,3.5173192,986
2015-07-13,6512,7441.744,986
2015-07-14,5196,6487.6133,986
2015-07-15,6396,5778.728,986
2015-07-16,5284,5751.2324,986
2015-07-17,4316,5505.1377,986
2015-07-18,3828,3928.99,986
2015-07-19,0,-27.984896,986
2015-07-20,4717,4059.4375,986
2015-07-21,3532,4125.9614,986
2015-07-22,3735,3849.891,986
2015-07-23,3318,3762.343,986
2015-07-24,3675,3825.56,986
2015-07-25,3272,4006.239,986
2015-07-26,0,-26.251745,986
2015-07-27,5679,7344.513,986
2015-07-28,5852,6169.0957,986
2015-07-29,5009,6435.4526,986
2015-07-30,5630,5677.7793,986
2015-07-31,7051,5734.3,986
2015-06-08,6574,6723.638,987
2015-06-09,6399,5677.16,987
2015-06-10,6091,5937.2163,987
2015-06-11,5568,5839.1064,987
2015-06-12,6430,6674.1587,987
2015-06-13,3959,4207.88,987
2015-06-14,0,76.192635,987
2015-06-15,9920,9966.994,987
2015-06-16,8043,9457.593,987
2015-06-17,7269,7260.842,987
2015-06-18,7385,6749.468,987
2015-06-19,7523,7485.889,987
2015-06-20,3612,3892.7727,987
2015-06-21,0,5.45399,987
2015-06-22,6557,6278.3354,987
2015-06-23,5129,5625.9526,987
2015-06-24,5553,5243.381,987
2015-06-25,4945,5376.834,987
2015-06-26,5787,6429.7974,987
2015-06-27,3520,3610.3308,987
2015-06-28,0,-66.46734,987
2015-06-29,9037,10320.291,987
2015-06-30,11915,8357.739,987
2015-07-01,9143,8680.542,987
2015-07-02,7973,8092.737,987
2015-07-03,7783,8100.4624,987
2015-07-04,4001,4036.821,987
2015-07-05,0,-119.118454,987
2015-07-06,7156,6940.571,987
2015-07-07,6407,6195.2764,987
2015-07-08,5831,5445.4297,987
2015-07-09,5709,5484.7993,987
2015-07-10,6293,5931.968,987
2015-07-11,3921,3705.93,987
2015-07-12,0,-95.22004,987
2015-07-13,9316,9704.223,987
2015-07-14,8305,8408.691,987
2015-07-15,8019,7429.969,987
2015-07-16,7659,7594.5264,987
2015-07-17,6319,7514.913,987
2015-07-18,3715,3689.6963,987
2015-07-19,0,-111.042725,987
2015-07-20,6920,6038.1245,987
2015-07-21,5033,5340.7295,987
2015-07-22,5410,5182.4727,987
2015-07-23,5776,5137.2173,987
2015-07-24,5249,5581.635,987
2015-07-25,3355,3387.5999,987
2015-07-26,0,-110.25325,987
2015-07-27,8000,9602.341,987
2015-07-28,7196,7716.0117,987
2015-07-29,6504,7467.9194,987
2015-07-30,7226,7697.3037,987
2015-07-31,11948,7540.4526,987
2015-06-08,4757,4933.995,988
2015-06-09,4292,4577.5493,988
2015-06-10,4204,4613.2246,988
2015-06-11,5968,4366.421,988
2015-06-12,3985,4495.1904,988
2015-06-13,4013,4537.622,988
2015-06-14,0,62.100266,988
2015-06-15,5750,6454.929,988
2015-06-16,5532,5401.697,988
2015-06-17,5002,5399.5234,988
2015-06-18,5562,5333.762,988
2015-06-19,4223,5152.346,988
2015-06-20,4998,4561.141,988
2015-06-21,0,44.082718,988
2015-06-22,5693,5141.2637,988
2015-06-23,4663,4908.0063,988
2015-06-24,4548,5116.9507,988
2015-06-25,4475,4726.315,988
2015-06-26,5434,4982.309,988
2015-06-27,5314,5288.002,988
2015-06-28,0,142.85387,988
2015-06-29,7557,6912.702,988
2015-06-30,5951,6030.109,988
2015-07-01,5151,5350.9824,988
2015-07-02,5978,5658.8457,988
2015-07-03,5694,5141.6323,988
2015-07-04,3082,4794.7495,988
2015-07-05,0,50.51481,988
2015-07-06,5284,4603.8228,988
2015-07-07,4918,4647.613,988
2015-07-08,5479,4708.504,988
2015-07-09,4164,4254.8125,988
2015-07-10,6753,4413.969,988
2015-07-11,4670,4197.538,988
2015-07-12,0,-7.2363796,988
2015-07-13,6278,6501.495,988
2015-07-14,6113,5408.197,988
2015-07-15,5669,5215.79,988
2015-07-16,4839,5284.531,988
2015-07-17,5235,4598.5273,988
2015-07-18,3451,4314.226,988
2015-07-19,0,34.847466,988
2015-07-20,5611,4787.0,988
2015-07-21,4311,4487.245,988
2015-07-22,3793,4677.2104,988
2015-07-23,4386,4463.1465,988
2015-07-24,3710,4531.986,988
2015-07-25,4838,4209.194,988
2015-07-26,0,-5.878703,988
2015-07-27,6011,6420.7207,988
2015-07-28,4592,5363.363,988
2015-07-29,4522,5122.2803,988
2015-07-30,4591,5204.7427,988
2015-07-31,5494,4887.011,988
2015-06-08,5066,5099.879,989
2015-06-09,5249,4755.7744,989
2015-06-10,4248,4826.6694,989
2015-06-11,4534,4303.5854,989
2015-06-12,4868,5043.044,989
2015-06-13,3756,3510.692,989
2015-06-14,0,31.04488,989
2015-06-15,6095,7481.1753,989
2015-06-16,7786,6314.2705,989
2015-06-17,6042,6458.005,989
2015-06-18,6029,5826.352,989
2015-06-19,6032,6046.958,989
2015-06-20,3090,3619.2004,989
2015-06-21,0,25.715405,989
2015-06-22,4714,5254.4424,989
2015-06-23,4917,4803.542,989
2015-06-24,4385,4584.909,989
2015-06-25,4606,4670.4746,989
2015-06-26,4526,5095.4443,989
2015-06-27,4028,3765.3193,989
2015-06-28,0,39.15822,989
2015-06-29,8185,7769.7905,989
2015-06-30,9675,7046.016,989
2015-07-01,5433,6800.964,989
2015-07-02,5899,6202.553,989
2015-07-03,6133,6380.475,989
2015-07-04,3143,3971.6335,989
2015-07-05,0,329.23215,989
2015-07-06,5108,5498.394,989
2015-07-07,4992,5486.42,989
2015-07-08,4977,4968.7983,989
2015-07-09,4983,4844.331,989
2015-07-10,5301,5278.032,989
2015-07-11,3282,4139.552,989
2015-07-12,0,323.11282,989
2015-07-13,7111,7713.446,989
2015-07-14,7656,7446.328,989
2015-07-15,5989,6738.8613,989
2015-07-16,5933,6388.7935,989
2015-07-17,5728,6643.533,989
2015-07-18,3340,3814.9456,989
2015-07-19,0,322.3854,989
2015-07-20,5676,5594.7686,989
2015-07-21,4832,5113.9614,989
2015-07-22,3921,4778.7173,989
2015-07-23,4749,4918.307,989
2015-07-24,5010,5300.13,989
2015-07-25,3325,3923.394,989
2015-07-26,0,322.3854,989
2015-07-27,7771,8281.514,989
2015-07-28,6893,7063.9067,989
2015-07-29,6085,6154.535,989
2015-07-30,6146,6397.6963,989
2015-07-31,6732,6584.0825,989
2015-06-08,5489,4726.88,990
2015-06-09,4515,4653.5894,990
2015-06-10,4297,4821.491,990
2015-06-11,5723,4974.7573,990
2015-06-12,5471,6710.846,990
2015-06-13,5132,5434.439,990
2015-06-14,0,61.910816,990
2015-06-15,9059,9303.518,990
2015-06-16,7575,6910.757,990
2015-06-17,6903,7377.4155,990
2015-06-18,7465,6815.1777,990
2015-06-19,7676,8138.4775,990
2015-06-20,4893,5390.447,990
2015-06-21,0,48.340298,990
2015-06-22,4737,4869.3887,990
2015-06-23,4606,4587.3945,990
2015-06-24,4441,4660.3633,990
2015-06-25,4764,5040.901,990
2015-06-26,6468,6348.324,990
2015-06-27,5146,5444.939,990
2015-06-28,0,48.340298,990
2015-06-29,9457,9421.161,990
2015-06-30,8917,7260.3555,990
2015-07-01,7823,7186.8325,990
2015-07-02,7371,8342.949,990
2015-07-03,7713,8125.2363,990
2015-07-04,5228,5339.0654,990
2015-07-05,0,55.605686,990
2015-07-06,5575,4775.3555,990
2015-07-07,5385,4794.4526,990
2015-07-08,4696,4637.1597,990
2015-07-09,5270,5337.529,990
2015-07-10,6802,6319.496,990
2015-07-11,5923,5211.133,990
2015-07-12,0,12.688867,990
2015-07-13,8721,9389.418,990
2015-07-14,7234,7108.0903,990
2015-07-15,6569,7427.1475,990
2015-07-16,8024,7334.6235,990
2015-07-17,7798,8132.3545,990
2015-07-18,5275,5254.564,990
2015-07-19,0,46.34396,990
2015-07-20,5645,4657.9404,990
2015-07-21,4485,4357.348,990
2015-07-22,4615,4443.6553,990
2015-07-23,5645,5090.212,990
2015-07-24,5792,6481.2617,990
2015-07-25,5413,5221.141,990
2015-07-26,0,37.61351,990
2015-07-27,9382,9283.234,990
2015-07-28,6802,6799.389,990
2015-07-29,7003,6934.376,990
2015-07-30,7167,7354.994,990
2015-07-31,8660,8110.3945,990
2015-06-08,5341,4608.215,991
2015-06-09,4315,4508.8804,991
2015-06-10,4733,4420.0376,991
2015-06-11,4331,4727.7144,991
2015-06-12,5367,5633.294,991
2015-06-13,6802,6472.761,991
2015-06-14,0,74.88432,991
2015-06-15,7985,6856.9995,991
2015-06-16,7342,6623.1646,991
2015-06-17,6157,6530.042,991
2015-06-18,6363,6750.5146,991
2015-06-19,6970,6551.309,991
2015-06-20,6779,6790.803,991
2015-06-21,0,74.88432,991
2015-06-22,5029,5087.803,991
2015-06-23,4137,4736.6147,991
2015-06-24,4649,4387.26,991
2015-06-25,4255,4452.812,991
2015-06-26,5420,5721.7725,991
2015-06-27,7509,6684.998,991
2015-06-28,0,63.35616,991
2015-06-29,7527,7727.941,991
2015-06-30,7514,6098.5913,991
2015-07-01,7119,7450.699,991
2015-07-02,6456,6760.292,991
2015-07-03,6311,7175.1475,991
2015-07-04,5553,7173.546,991
2015-07-05,0,77.29143,991
2015-07-06,6123,4811.8047,991
2015-07-07,4439,4820.3447,991
2015-07-08,4745,4089.6348,991
2015-07-09,5468,4310.169,991
2015-07-10,5181,5757.043,991
2015-07-11,5746,6386.8467,991
2015-07-12,0,76.6573,991
2015-07-13,7741,7991.3926,991
2015-07-14,6741,6533.9185,991
2015-07-15,5012,6479.9614,991
2015-07-16,6540,6063.667,991
2015-07-17,5364,6674.5063,991
2015-07-18,5739,6180.784,991
2015-07-19,0,70.986084,991
2015-07-20,5071,4801.308,991
2015-07-21,4872,4304.2773,991
2015-07-22,4377,4461.3867,991
2015-07-23,4229,4634.0933,991
2015-07-24,5266,5234.145,991
2015-07-25,5818,6168.934,991
2015-07-26,0,70.986084,991
2015-07-27,7094,6642.9473,991
2015-07-28,6194,5878.396,991
2015-07-29,5895,6250.709,991
2015-07-30,5237,6435.4004,991
2015-07-31,6506,6068.7803,991
2015-06-08,6142,5381.266,992
2015-06-09,5084,5069.9336,992
2015-06-10,5177,5151.9263,992
2015-06-11,4679,4493.877,992
2015-06-12,5396,5175.7305,992
2015-06-13,3769,3545.263,992
2015-06-14,0,-17.146288,992
2015-06-15,8381,7554.6567,992
2015-06-16,7388,7103.213,992
2015-06-17,6324,6867.5933,992
2015-06-18,5771,6006.361,992
2015-06-19,5386,6494.9043,992
2015-06-20,3071,3510.4248,992
2015-06-21,0,18.66569,992
2015-06-22,4955,5533.8623,992
2015-06-23,4711,4811.125,992
2015-06-24,5452,4753.829,992
2015-06-25,4590,4734.3906,992
2015-06-26,5004,5187.243,992
2015-06-27,3495,3475.2305,992
2015-06-28,0,-44.861744,992
2015-06-29,7965,8484.143,992
2015-06-30,7551,7220.0146,992
2015-07-01,6872,6910.183,992
2015-07-02,5093,6334.965,992
2015-07-03,6095,6440.666,992
2015-07-04,3541,3363.079,992
2015-07-05,0,-63.68027,992
2015-07-06,5562,5295.1216,992
2015-07-07,4307,4627.443,992
2015-07-08,4790,4685.6807,992
2015-07-09,4452,4338.094,992
2015-07-10,4836,4884.744,992
2015-07-11,3014,3459.349,992
2015-07-12,0,-12.01338,992
2015-07-13,7606,8052.3613,992
2015-07-14,6729,7113.204,992
2015-07-15,6013,6663.968,992
2015-07-16,5610,5912.1426,992
2015-07-17,5052,6220.8857,992
2015-07-18,3337,3352.4016,992
2015-07-19,0,-53.5388,992
2015-07-20,4589,5079.26,992
2015-07-21,3793,4437.02,992
2015-07-22,4175,4429.766,992
2015-07-23,3655,4419.592,992
2015-07-24,3815,4444.5366,992
2015-07-25,2278,3140.2368,992
2015-07-26,0,48.488342,992
2015-07-27,6459,7713.8604,992
2015-07-28,6323,6320.0747,992
2015-07-29,5178,6422.74,992
2015-07-30,4350,5553.1323,992
2015-07-31,6919,5936.7593,992
2015-06-08,7251,6966.9136,993
2015-06-09,6438,6807.215,993
2015-06-10,6786,6751.923,993
2015-06-11,6436,6513.9766,993
2015-06-12,5979,7233.653,993
2015-06-13,5145,5365.043,993
2015-06-14,0,129.44707,993
2015-06-15,11748,12360.0,993
2015-06-16,9954,11406.717,993
2015-06-17,8648,8486.26,993
2015-06-18,8853,8699.958,993
2015-06-19,8995,8765.601,993
2015-06-20,5310,5413.7925,993
2015-06-21,0,119.7029,993
2015-06-22,6144,6767.7954,993
2015-06-23,7371,6454.6416,993
2015-06-24,6264,6630.718,993
2015-06-25,6232,6665.1973,993
2015-06-26,7153,7123.275,993
2015-06-27,5186,5777.0166,993
2015-06-28,0,129.44707,993
2015-06-29,12952,11978.711,993
2015-06-30,12377,11221.083,993
2015-07-01,8439,10416.405,993
2015-07-02,7736,8523.263,993
2015-07-03,7219,8840.047,993
2015-07-04,4763,5480.6567,993
2015-07-05,0,219.87105,993
2015-07-06,7004,7028.9233,993
2015-07-07,6483,6722.452,993
2015-07-08,6396,6508.3696,993
2015-07-09,6682,6868.1865,993
2015-07-10,7854,6918.608,993
2015-07-11,5292,5590.033,993
2015-07-12,0,171.73761,993
2015-07-13,11713,12450.983,993
2015-07-14,9859,10970.871,993
2015-07-15,8242,8194.41,993
2015-07-16,8068,8152.187,993
2015-07-17,8460,8378.872,993
2015-07-18,5158,5394.401,993
2015-07-19,0,58.805004,993
2015-07-20,6772,6915.7144,993
2015-07-21,6098,6333.3438,993
2015-07-22,5405,6404.7925,993
2015-07-23,7003,6379.773,993
2015-07-24,6254,7037.6284,993
2015-07-25,4995,5276.5303,993
2015-07-26,0,97.19429,993
2015-07-27,11780,11833.832,993
2015-07-28,9491,10809.27,993
2015-07-29,8184,8571.218,993
2015-07-30,9095,8485.96,993
2015-07-31,10205,8190.447,993
2015-06-08,4641,4306.7666,994
2015-06-09,3746,4096.017,994
2015-06-10,3717,3975.1855,994
2015-06-11,3604,3718.9124,994
2015-06-12,4547,4371.7344,994
2015-06-13,2730,2734.2017,994
2015-06-14,0,-0.1399112,994
2015-06-15,9700,9115.135,994
2015-06-16,7213,6842.811,994
2015-06-17,6244,6820.0005,994
2015-06-18,5623,5908.6816,994
2015-06-19,5886,6327.6206,994
2015-06-20,2477,2783.1125,994
2015-06-21,0,15.43251,994
2015-06-22,3629,5212.107,994
2015-06-23,4082,3797.3647,994
2015-06-24,3856,4160.009,994
2015-06-25,4301,3953.064,994
2015-06-26,4454,4883.9907,994
2015-06-27,2470,2709.7788,994
2015-06-28,0,15.43251,994
2015-06-29,11144,8382.521,994
2015-06-30,9208,8286.654,994
2015-07-01,4225,6509.8677,994
2015-07-02,4225,5486.7856,994
2015-07-03,4689,5985.056,994
2015-07-04,2293,2717.0603,994
2015-07-05,0,14.888747,994
2015-07-06,4204,4972.5723,994
2015-07-07,3382,5057.837,994
2015-07-08,3415,3725.8499,994
2015-07-09,3613,3786.024,994
2015-07-10,3589,4380.5947,994
2015-07-11,2566,2718.6785,994
2015-07-12,0,4.948125,994
2015-07-13,8297,8384.248,994
2015-07-14,6800,7242.178,994
2015-07-15,6187,6329.545,994
2015-07-16,6307,5953.9624,994
2015-07-17,5269,6277.579,994
2015-07-18,2217,2705.3594,994
2015-07-19,0,4.948125,994
2015-07-20,4166,4042.755,994
2015-07-21,3827,3903.5522,994
2015-07-22,3743,3841.5825,994
2015-07-23,4002,3932.0403,994
2015-07-24,3535,4470.9663,994
2015-07-25,2391,2666.908,994
2015-07-26,0,-47.158955,994
2015-07-27,8427,8066.6714,994
2015-07-28,6435,6593.5913,994
2015-07-29,5404,6049.6704,994
2015-07-30,5506,5526.535,994
2015-07-31,6816,5771.384,994
2015-06-08,10047,8098.3496,995
2015-06-09,9001,8153.934,995
2015-06-10,8027,8215.958,995
2015-06-11,7924,7996.484,995
2015-06-12,8546,9265.533,995
2015-06-13,7167,8031.945,995
2015-06-14,0,49.550385,995
2015-06-15,14414,13608.426,995
2015-06-16,11188,11626.598,995
2015-06-17,10168,10802.646,995
2015-06-18,10453,10599.762,995
2015-06-19,11345,10936.305,995
2015-06-20,8212,8232.444,995
2015-06-21,0,63.46295,995
2015-06-22,8355,8556.941,995
2015-06-23,7650,8113.8184,995
2015-06-24,7365,7916.3003,995
2015-06-25,7455,7734.2207,995
2015-06-26,8618,9100.062,995
2015-06-27,8224,7905.5044,995
2015-06-28,0,63.46295,995
2015-06-29,13270,13806.462,995
2015-06-30,11302,11421.255,995
2015-07-01,10862,11021.873,995
2015-07-02,10231,10979.527,995
2015-07-03,11280,11260.733,995
2015-07-04,8061,7954.993,995
2015-07-05,0,55.84608,995
2015-07-06,9901,8525.115,995
2015-07-07,7553,8020.772,995
2015-07-08,9195,8005.264,995
2015-07-09,9377,8251.185,995
2015-07-10,9401,9147.666,995
2015-07-11,8697,7792.834,995
2015-07-12,0,98.23933,995
2015-07-13,13619,13186.01,995
2015-07-14,10937,11402.311,995
2015-07-15,10421,10736.278,995
2015-07-16,9302,10505.644,995
2015-07-17,9894,10726.824,995
2015-07-18,7589,8194.357,995
2015-07-19,0,97.141624,995
2015-07-20,8862,8286.291,995
2015-07-21,6830,7846.043,995
2015-07-22,6851,7593.961,995
2015-07-23,7986,7711.2964,995
2015-07-24,7798,8878.066,995
2015-07-25,7434,7835.101,995
2015-07-26,0,-10.728766,995
2015-07-27,12969,13543.386,995
2015-07-28,11152,11136.019,995
2015-07-29,9967,10699.504,995
2015-07-30,9614,10298.167,995
2015-07-31,11075,10831.286,995
2015-06-08,6773,6321.5166,996
2015-06-09,6390,5878.177,996
2015-06-10,6097,5852.0205,996
2015-06-11,6364,6072.3877,996
2015-06-12,5602,5948.019,996
2015-06-13,4397,4677.6167,996
2015-06-14,0,43.470703,996
2015-06-15,13486,13125.279,996
2015-06-16,10373,10929.434,996
2015-06-17,8792,8927.116,996
2015-06-18,8528,8307.535,996
2015-06-19,8637,7737.59,996
2015-06-20,4375,5377.1196,996
2015-06-21,0,43.470703,996
2015-06-22,5662,6167.69,996
2015-06-23,5924,6028.8237,996
2015-06-24,5225,5852.9375,996
2015-06-25,5770,5896.406,996
2015-06-26,5897,6091.871,996
2015-06-27,4816,4677.25,996
2015-06-28,0,59.43325,996
2015-06-29,12885,13647.617,996
2015-06-30,14267,10951.523,996
2015-07-01,6584,9397.105,996
2015-07-02,6065,8160.78,996
2015-07-03,6191,8178.854,996
2015-07-04,3573,4421.6245,996
2015-07-05,0,96.54019,996
2015-07-06,6142,5856.598,996
2015-07-07,5197,6970.1104,996
2015-07-08,6546,5525.265,996
2015-07-09,6456,5880.6294,996
2015-07-10,5929,6018.062,996
2015-07-11,4338,4610.0103,996
2015-07-12,0,44.27391,996
2015-07-13,11246,13186.118,996
2015-07-14,9379,9514.205,996
2015-07-15,8432,8098.6763,996
2015-07-16,7652,7882.6143,996
2015-07-17,6809,7763.8545,996
2015-07-18,4359,4517.6006,996
2015-07-19,0,-0.30991626,996
2015-07-20,6432,5766.577,996
2015-07-21,5670,5578.1035,996
2015-07-22,5397,5993.6143,996
2015-07-23,5901,5688.0195,996
2015-07-24,5890,5747.0303,996
2015-07-25,4347,4512.7886,996
2015-07-26,0,-22.518936,996
2015-07-27,12044,11278.755,996
2015-07-28,9683,10047.122,996
2015-07-29,7735,8200.022,996
2015-07-30,8551,7403.6035,996
2015-07-31,9288,7423.1333,996
2015-06-08,4135,3835.564,997
2015-06-09,3186,3569.8064,997
2015-06-10,3530,3240.9182,997
2015-06-11,3069,3498.3547,997
2015-06-12,3842,4080.324,997
2015-06-13,4200,4358.4375,997
2015-06-14,0,-2.524564,997
2015-06-15,8553,8544.656,997
2015-06-16,5577,6158.126,997
2015-06-17,4986,5721.4565,997
2015-06-18,5922,5299.3916,997
2015-06-19,5686,5494.6826,997
2015-06-20,3829,4476.1714,997
2015-06-21,0,7.9844933,997
2015-06-22,3658,3998.5364,997
2015-06-23,3513,3212.9993,997
2015-06-24,3098,3537.206,997
2015-06-25,3351,3405.8765,997
2015-06-26,4090,3948.998,997
2015-06-27,4772,3983.6475,997
2015-06-28,0,4.387319,997
2015-06-29,8831,9025.216,997
2015-06-30,8155,7008.6943,997
2015-07-01,4863,6285.7544,997
2015-07-02,4458,4986.015,997
2015-07-03,5335,6154.823,997
2015-07-04,3796,4203.712,997
2015-07-05,0,-46.16816,997
2015-07-06,4132,3786.6802,997
2015-07-07,3702,3559.3066,997
2015-07-08,3698,3179.9187,997
2015-07-09,4170,3417.625,997
2015-07-10,4187,4307.6997,997
2015-07-11,4754,3915.569,997
2015-07-12,0,-68.65654,997
2015-07-13,7228,8452.088,997
2015-07-14,6045,6275.663,997
2015-07-15,5840,5892.5596,997
2015-07-16,5764,5672.3755,997
2015-07-17,5219,5673.776,997
2015-07-18,3934,4055.1924,997
2015-07-19,0,-64.78945,997
2015-07-20,4683,3919.6975,997
2015-07-21,3413,3327.4797,997
2015-07-22,2961,3370.6343,997
2015-07-23,4646,3509.5503,997
2015-07-24,4027,4309.3564,997
2015-07-25,4414,4308.3887,997
2015-07-26,0,-23.208282,997
2015-07-27,8516,8030.939,997
2015-07-28,6854,6193.495,997
2015-07-29,5410,5748.0903,997
2015-07-30,5890,5587.002,997
2015-07-31,6713,5891.056,997
2015-06-08,4214,4055.476,998
2015-06-09,3730,3885.3914,998
2015-06-10,4190,3942.9553,998
2015-06-11,3673,3812.612,998
2015-06-12,3959,4091.6702,998
2015-06-13,4472,3939.4517,998
2015-06-14,0,51.85304,998
2015-06-15,5959,5673.5596,998
2015-06-16,6131,5199.9097,998
2015-06-17,4752,4893.892,998
2015-06-18,4159,4760.178,998
2015-06-19,5438,4773.3506,998
2015-06-20,3743,4160.8696,998
2015-06-21,0,40.675373,998
2015-06-22,4154,4541.5957,998
2015-06-23,3829,3930.5903,998
2015-06-24,3276,3907.0955,998
2015-06-25,3832,3651.9407,998
2015-06-26,3961,4100.9917,998
2015-06-27,3995,3899.3013,998
2015-06-28,0,40.675373,998
2015-06-29,6239,5813.799,998
2015-06-30,6002,5300.6895,998
2015-07-01,5663,4947.362,998
2015-07-02,4741,5069.914,998
2015-07-03,5318,4845.762,998
2015-07-04,4807,4166.5244,998
2015-07-05,0,24.49282,998
2015-07-06,4403,4121.189,998
2015-07-07,3628,3826.4968,998
2015-07-08,3994,3645.4941,998
2015-07-09,3558,3785.9028,998
2015-07-10,3812,3980.307,998
2015-07-11,4305,3878.5007,998
2015-07-12,0,12.973442,998
2015-07-13,6051,5624.4414,998
2015-07-14,5144,5251.3823,998
2015-07-15,4639,4839.2993,998
2015-07-16,4971,4687.0596,998
2015-07-17,5041,4864.7393,998
2015-07-18,3738,3819.267,998
2015-07-19,0,31.036337,998
2015-07-20,4591,4092.1218,998
2015-07-21,3602,3906.7393,998
2015-07-22,3990,3785.2742,998
2015-07-23,4176,3823.179,998
2015-07-24,4123,4012.231,998
2015-07-25,4092,4010.1865,998
2015-07-26,0,33.064636,998
2015-07-27,6062,5992.7373,998
2015-07-28,5801,5337.867,998
2015-07-29,4680,5337.7163,998
2015-07-30,4694,4614.905,998
2015-07-31,6533,4849.2026,998
2015-06-08,7755,7396.8267,999
2015-06-09,7187,7277.851,999
2015-06-10,7276,7214.466,999
2015-06-11,7723,7297.6147,999
2015-06-12,8192,9006.025,999
2015-06-13,5157,5440.5225,999
2015-06-14,0,36.36344,999
2015-06-15,15146,14875.203,999
2015-06-16,12392,12090.001,999
2015-06-17,10689,10812.773,999
2015-06-18,10667,11046.434,999
2015-06-19,11023,10907.891,999
2015-06-20,5489,5487.66,999
2015-06-21,0,11.265294,999
2015-06-22,6356,7089.6978,999
2015-06-23,7237,6814.47,999
2015-06-24,7349,6930.7065,999
2015-06-25,6963,7795.1133,999
2015-06-26,7814,8342.547,999
2015-06-27,5378,5564.425,999
2015-06-28,0,11.265294,999
2015-06-29,17138,15686.751,999
2015-06-30,17046,12878.445,999
2015-07-01,9085,11753.849,999
2015-07-02,10298,10817.896,999
2015-07-03,10380,11004.533,999
2015-07-04,5512,5211.243,999
2015-07-05,0,11.265294,999
2015-07-06,8382,7537.4546,999
2015-07-07,7165,6807.3247,999
2015-07-08,8396,6877.446,999
2015-07-09,9319,7549.4907,999
2015-07-10,7660,8532.62,999
2015-07-11,6549,5341.9946,999
2015-07-12,0,9.49431,999
2015-07-13,15670,15902.749,999
2015-07-14,11964,12671.968,999
2015-07-15,11190,11125.539,999
2015-07-16,10868,11487.401,999
2015-07-17,9139,11320.451,999
2015-07-18,5191,5724.239,999
2015-07-19,0,23.668793,999
2015-07-20,8122,7452.513,999
2015-07-21,6329,6919.8286,999
2015-07-22,6312,6916.156,999
2015-07-23,7181,7246.856,999
2015-07-24,6900,8355.72,999
2015-07-25,5532,5367.806,999
2015-07-26,0,11.265294,999
2015-07-27,14506,15275.327,999
2015-07-28,11404,12029.227,999
2015-07-29,11088,10615.281,999
2015-07-30,11158,11245.647,999
2015-07-31,11274,11190.298,999
2015-06-08,6256,6500.494,1000
2015-06-09,6658,5974.7876,1000
2015-06-10,5982,6174.5723,1000
2015-06-11,6085,5900.1978,1000
2015-06-12,5343,6306.215,1000
2015-06-13,8055,7442.956,1000
2015-06-14,0,30.626308,1000
2015-06-15,7436,9271.205,1000
2015-06-16,9485,8608.129,1000
2015-06-17,8655,7495.1646,1000
2015-06-18,6711,7928.3477,1000
2015-06-19,9355,7868.0864,1000
2015-06-20,6924,7615.838,1000
2015-06-21,0,15.075177,1000
2015-06-22,6799,6428.5693,1000
2015-06-23,7365,6570.269,1000
2015-06-24,6334,6195.245,1000
2015-06-25,6395,6200.2583,1000
2015-06-26,6474,6311.657,1000
2015-06-27,7040,7759.2363,1000
2015-06-28,0,18.34994,1000
2015-06-29,9675,9628.044,1000
2015-06-30,11052,8388.361,1000
2015-07-01,7888,8425.036,1000
2015-07-02,7047,7443.6074,1000
2015-07-03,6553,8424.544,1000
2015-07-04,6433,7261.752,1000
2015-07-05,0,119.86996,1000
2015-07-06,6544,6600.3623,1000
2015-07-07,5180,6728.4263,1000
2015-07-08,5367,6154.4556,1000
2015-07-09,6131,6233.0356,1000
2015-07-10,6138,6343.4834,1000
2015-07-11,5840,7219.6987,1000
2015-07-12,0,50.16664,1000
2015-07-13,8564,9835.194,1000
2015-07-14,7641,8432.717,1000
2015-07-15,7871,8000.633,1000
2015-07-16,7328,7461.6055,1000
2015-07-17,7098,8054.542,1000
2015-07-18,6478,7047.168,1000
2015-07-19,0,119.86996,1000
2015-07-20,6584,6603.449,1000
2015-07-21,6074,6117.623,1000
2015-07-22,4981,6282.5176,1000
2015-07-23,5674,6214.0884,1000
2015-07-24,6486,6571.919,1000
2015-07-25,6662,7089.5264,1000
2015-07-26,0,129.78078,1000
2015-07-27,8951,10020.711,1000
2015-07-28,8648,8867.677,1000
2015-07-29,8193,7977.5225,1000
2015-07-30,7840,7381.748,1000
2015-07-31,8935,7559.251,1000
2015-06-08,5479,4918.0835,1001
2015-06-09,5148,4714.8423,1001
2015-06-10,4660,4642.1914,1001
2015-06-11,5255,4997.19,1001
2015-06-12,4858,4947.9614,1001
2015-06-13,2896,3399.9653,1001
2015-06-14,0,89.04384,1001
2015-06-15,9336,10758.656,1001
2015-06-16,8197,8646.287,1001
2015-06-17,6980,7310.8765,1001
2015-06-18,7077,6936.1143,1001
2015-06-19,6004,6243.1367,1001
2015-06-20,3240,3440.8733,1001
2015-06-21,0,57.61692,1001
2015-06-22,5017,4564.08,1001
2015-06-23,6159,4775.7466,1001
2015-06-24,4660,4657.098,1001
